Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_46_9,VPWR,li1,7.5900,133.2800,1.799996
FILLER_46_6,VPWR,li1,6.2100,133.2800,1.799996
FILLER_46_3,VPWR,li1,4.8300,133.2800,1.799996
FILLER_45_360,VPWR,li1,168.5900,127.8400,1.798227
FILLER_45_357,VPWR,li1,167.6700,127.8400,1.798227
FILLER_45_354,VPWR,li1,166.2900,127.8400,1.798227
FILLER_45_351,VPWR,li1,164.9100,127.8400,1.798227
FILLER_45_348,VPWR,li1,163.5300,127.8400,1.798227
FILLER_45_345,VPWR,li1,162.1500,127.8400,1.798227
FILLER_45_342,VPWR,li1,160.7700,127.8400,1.798227
FILLER_45_335,VPWR,li1,157.0900,127.8400,1.798227
FILLER_45_284,VPWR,li1,133.8600,127.8400,1.799274
FILLER_45_281,VPWR,li1,132.7100,127.8400,1.799298
FILLER_45_279,VPWR,li1,131.3300,127.8400,1.799298
FILLER_45_276,VPWR,li1,130.4100,127.8400,1.799329
FILLER_45_273,VPWR,li1,129.0300,127.8400,1.799329
FILLER_45_270,VPWR,li1,127.6500,127.8400,1.799365
FILLER_45_256,VPWR,li1,120.7500,127.8400,1.799460
FILLER_45_253,VPWR,li1,119.8300,127.8400,1.799460
FILLER_45_250,VPWR,li1,118.4500,127.8400,1.799499
FILLER_45_247,VPWR,li1,117.0700,127.8400,1.799529
FILLER_45_244,VPWR,li1,115.6900,127.8400,1.799529
FILLER_45_241,VPWR,li1,114.3100,127.8400,1.799568
FILLER_45_238,VPWR,li1,112.9300,127.8400,1.799598
FILLER_45_235,VPWR,li1,111.5500,127.8400,1.799598
FILLER_45_225,VPWR,li1,106.9500,127.8400,1.799698
FILLER_45_221,VPWR,li1,105.1100,127.8400,1.799729
FILLER_45_218,VPWR,li1,103.7300,127.8400,1.799729
FILLER_45_215,VPWR,li1,102.3500,127.8400,1.799761
FILLER_45_206,VPWR,li1,98.2100,127.8400,1.799849
FILLER_45_203,VPWR,li1,96.8300,127.8400,1.799849
FILLER_45_200,VPWR,li1,95.4500,127.8400,1.799853
FILLER_45_197,VPWR,li1,94.0700,127.8400,1.799859
FILLER_45_194,VPWR,li1,92.6900,127.8400,1.799859
FILLER_45_178,VPWR,li1,85.1000,127.8400,1.799882
FILLER_45_175,VPWR,li1,83.9500,127.8400,1.799882
FILLER_45_172,VPWR,li1,82.5700,127.8400,1.799889
FILLER_45_169,VPWR,li1,81.1900,127.8400,1.799889
FILLER_45_165,VPWR,li1,79.3500,127.8400,1.799894
FILLER_45_157,VPWR,li1,75.4400,127.8400,1.799907
FILLER_45_154,VPWR,li1,74.2900,127.8400,1.799913
FILLER_45_151,VPWR,li1,72.9100,127.8400,1.799919
FILLER_45_148,VPWR,li1,71.5300,127.8400,1.799919
FILLER_45_145,VPWR,li1,70.1500,127.8400,1.799929
FILLER_45_139,VPWR,li1,67.3900,127.8400,1.799938
FILLER_45_134,VPWR,li1,64.8600,127.8400,1.799947
FILLER_45_131,VPWR,li1,63.7100,127.8400,1.799947
FILLER_45_128,VPWR,li1,62.3300,127.8400,1.799955
FILLER_45_125,VPWR,li1,60.9500,127.8400,1.799955
FILLER_45_122,VPWR,li1,59.5700,127.8400,1.799963
FILLER_45_119,VPWR,li1,58.1900,127.8400,1.799970
FILLER_45_116,VPWR,li1,56.8100,127.8400,1.799970
FILLER_45_113,VPWR,li1,55.4300,127.8400,1.799971
FILLER_45_91,VPWR,li1,45.0800,127.8400,1.799977
FILLER_45_79,VPWR,li1,39.7900,127.8400,1.799980
FILLER_45_76,VPWR,li1,38.4100,127.8400,1.799981
FILLER_45_70,VPWR,li1,35.6500,127.8400,1.799983
FILLER_45_67,VPWR,li1,34.2700,127.8400,1.799984
FILLER_45_55,VPWR,li1,28.2900,127.8400,1.799987
FILLER_45_52,VPWR,li1,27.3700,127.8400,1.799988
FILLER_45_49,VPWR,li1,25.9900,127.8400,1.799988
FILLER_45_30,VPWR,li1,17.2500,127.8400,1.799993
FILLER_45_27,VPWR,li1,15.8700,127.8400,1.799993
FILLER_45_24,VPWR,li1,14.4900,127.8400,1.799993
FILLER_45_21,VPWR,li1,13.1100,127.8400,1.799993
FILLER_45_18,VPWR,li1,11.7300,127.8400,1.799993
FILLER_45_15,VPWR,li1,10.3500,127.8400,1.799993
FILLER_45_12,VPWR,li1,8.9700,127.8400,1.799993
FILLER_45_9,VPWR,li1,7.5900,127.8400,1.799993
FILLER_45_6,VPWR,li1,6.2100,127.8400,1.799993
FILLER_45_3,VPWR,li1,4.8300,127.8400,1.799993
FILLER_44_359,VPWR,li1,168.3600,127.8400,1.798227
FILLER_44_356,VPWR,li1,167.2100,127.8400,1.798227
FILLER_44_353,VPWR,li1,165.8300,127.8400,1.798227
FILLER_44_350,VPWR,li1,164.4500,127.8400,1.798227
FILLER_44_347,VPWR,li1,163.0700,127.8400,1.798227
FILLER_44_344,VPWR,li1,161.6900,127.8400,1.798227
FILLER_44_341,VPWR,li1,160.3100,127.8400,1.798227
FILLER_44_338,VPWR,li1,158.9300,127.8400,1.798227
FILLER_44_335,VPWR,li1,157.5500,127.8400,1.798227
FILLER_44_332,VPWR,li1,156.1700,127.8400,1.798227
FILLER_44_329,VPWR,li1,154.7900,127.8400,1.798227
FILLER_44_319,VPWR,li1,149.9600,127.8400,1.798323
FILLER_44_316,VPWR,li1,148.8100,127.8400,1.798323
FILLER_44_305,VPWR,li1,143.7500,127.8400,1.798694
FILLER_44_302,VPWR,li1,142.3700,127.8400,1.798694
FILLER_44_299,VPWR,li1,140.9900,127.8400,1.798911
FILLER_44_296,VPWR,li1,139.6100,127.8400,1.798911
FILLER_44_288,VPWR,li1,135.4700,127.8400,1.799243
FILLER_44_285,VPWR,li1,134.5500,127.8400,1.799274
FILLER_44_282,VPWR,li1,133.1700,127.8400,1.799274
FILLER_44_279,VPWR,li1,131.7900,127.8400,1.799298
FILLER_44_276,VPWR,li1,130.4100,127.8400,1.799329
FILLER_44_273,VPWR,li1,129.0300,127.8400,1.799329
FILLER_44_270,VPWR,li1,127.6500,127.8400,1.799365
FILLER_44_267,VPWR,li1,126.2700,127.8400,1.799365
FILLER_44_264,VPWR,li1,124.8900,127.8400,1.799402
FILLER_44_261,VPWR,li1,123.5100,127.8400,1.799402
FILLER_44_251,VPWR,li1,118.4500,127.8400,1.799499
FILLER_44_248,VPWR,li1,117.5300,127.8400,1.799499
FILLER_44_242,VPWR,li1,114.3100,127.8400,1.799568
FILLER_44_239,VPWR,li1,113.3900,127.8400,1.799568
FILLER_44_236,VPWR,li1,112.0100,127.8400,1.799598
FILLER_44_233,VPWR,li1,110.6300,127.8400,1.799637
FILLER_44_230,VPWR,li1,109.2500,127.8400,1.799637
FILLER_44_222,VPWR,li1,105.5700,127.8400,1.799698
FILLER_44_210,VPWR,li1,99.8200,127.8400,1.799796
FILLER_44_200,VPWR,li1,94.9900,127.8400,1.799853
FILLER_44_197,VPWR,li1,94.0700,127.8400,1.799859
FILLER_44_194,VPWR,li1,92.4600,127.8400,1.799863
FILLER_44_191,VPWR,li1,91.3100,127.8400,1.799863
FILLER_44_188,VPWR,li1,89.9300,127.8400,1.799869
FILLER_44_185,VPWR,li1,88.5500,127.8400,1.799869
FILLER_44_182,VPWR,li1,87.1700,127.8400,1.799876
FILLER_44_179,VPWR,li1,85.7900,127.8400,1.799876
FILLER_44_164,VPWR,li1,78.6600,127.8400,1.799900
FILLER_44_161,VPWR,li1,77.5100,127.8400,1.799900
FILLER_44_153,VPWR,li1,73.3700,127.8400,1.799913
FILLER_44_150,VPWR,li1,72.4500,127.8400,1.799919
FILLER_44_139,VPWR,li1,66.9300,127.8400,1.799938
FILLER_44_136,VPWR,li1,66.0100,127.8400,1.799938
FILLER_44_133,VPWR,li1,64.6300,127.8400,1.799947
FILLER_44_130,VPWR,li1,63.2500,127.8400,1.799947
FILLER_44_117,VPWR,li1,56.8100,127.8400,1.799970
FILLER_44_114,VPWR,li1,55.8900,127.8400,1.799971
FILLER_44_111,VPWR,li1,54.5100,127.8400,1.799971
FILLER_44_108,VPWR,li1,53.1300,127.8400,1.799973
FILLER_44_98,VPWR,li1,48.5300,127.8400,1.799975
FILLER_44_94,VPWR,li1,46.2300,127.8400,1.799976
FILLER_44_91,VPWR,li1,45.3100,127.8400,1.799976
FILLER_44_88,VPWR,li1,43.9300,127.8400,1.799977
FILLER_44_85,VPWR,li1,42.5500,127.8400,1.799979
FILLER_44_83,VPWR,li1,41.1700,127.8400,1.799979
FILLER_44_80,VPWR,li1,40.2500,127.8400,1.799980
FILLER_44_77,VPWR,li1,38.8700,127.8400,1.799980
FILLER_44_74,VPWR,li1,37.4900,127.8400,1.799981
FILLER_44_71,VPWR,li1,36.1100,127.8400,1.799983
FILLER_44_68,VPWR,li1,34.7300,127.8400,1.799983
FILLER_44_65,VPWR,li1,33.3500,127.8400,1.799984
FILLER_44_62,VPWR,li1,31.9700,127.8400,1.799986
FILLER_44_59,VPWR,li1,30.5900,127.8400,1.799986
FILLER_44_56,VPWR,li1,29.2100,127.8400,1.799987
FILLER_44_50,VPWR,li1,26.4500,127.8400,1.799988
FILLER_44_47,VPWR,li1,25.0700,127.8400,1.799990
FILLER_44_44,VPWR,li1,23.6900,127.8400,1.799990
FILLER_44_41,VPWR,li1,22.3100,127.8400,1.799991
FILLER_44_35,VPWR,li1,19.0900,127.8400,1.799993
FILLER_44_32,VPWR,li1,18.1700,127.8400,1.799993
FILLER_44_29,VPWR,li1,16.7900,127.8400,1.799993
FILLER_44_27,VPWR,li1,15.4100,127.8400,1.799993
FILLER_44_24,VPWR,li1,14.4900,127.8400,1.799993
FILLER_44_21,VPWR,li1,13.1100,127.8400,1.799993
FILLER_44_18,VPWR,li1,11.7300,127.8400,1.799993
FILLER_44_15,VPWR,li1,10.3500,127.8400,1.799993
FILLER_44_12,VPWR,li1,8.9700,127.8400,1.799993
FILLER_44_9,VPWR,li1,7.5900,127.8400,1.799993
FILLER_44_6,VPWR,li1,6.2100,127.8400,1.799993
FILLER_44_3,VPWR,li1,4.8300,127.8400,1.799993
FILLER_43_360,VPWR,li1,168.5900,122.4000,1.794713
FILLER_43_357,VPWR,li1,167.6700,122.4000,1.794713
FILLER_43_354,VPWR,li1,166.2900,122.4000,1.794713
FILLER_43_351,VPWR,li1,164.9100,122.4000,1.794713
FILLER_43_347,VPWR,li1,162.6100,122.4000,1.794794
FILLER_43_334,VPWR,li1,156.8600,122.4000,1.795218
FILLER_43_331,VPWR,li1,155.7100,122.4000,1.795504
FILLER_43_328,VPWR,li1,154.3300,122.4000,1.795504
FILLER_43_324,VPWR,li1,152.0300,122.4000,1.795764
FILLER_43_321,VPWR,li1,151.1100,122.4000,1.796040
FILLER_43_318,VPWR,li1,149.7300,122.4000,1.796040
FILLER_43_315,VPWR,li1,148.3500,122.4000,1.796372
FILLER_43_312,VPWR,li1,146.9700,122.4000,1.796372
FILLER_43_309,VPWR,li1,145.5900,122.4000,1.796703
FILLER_43_306,VPWR,li1,144.2100,122.4000,1.796703
FILLER_43_303,VPWR,li1,142.8300,122.4000,1.797035
FILLER_43_287,VPWR,li1,135.2400,122.4000,1.798323
FILLER_43_284,VPWR,li1,134.0900,122.4000,1.798323
FILLER_43_281,VPWR,li1,132.7100,122.4000,1.798376
FILLER_43_261,VPWR,li1,123.5100,122.4000,1.798643
FILLER_43_247,VPWR,li1,116.8400,122.4000,1.798951
FILLER_43_244,VPWR,li1,115.6900,122.4000,1.798951
FILLER_43_225,VPWR,li1,106.7200,122.4000,1.799343
FILLER_43_223,VPWR,li1,105.5700,122.4000,1.799343
FILLER_43_220,VPWR,li1,104.6500,122.4000,1.799415
FILLER_43_217,VPWR,li1,103.2700,122.4000,1.799415
FILLER_43_214,VPWR,li1,101.8900,122.4000,1.799523
FILLER_43_211,VPWR,li1,100.5100,122.4000,1.799523
FILLER_43_206,VPWR,li1,97.9800,122.4000,1.799667
FILLER_43_194,VPWR,li1,92.4600,122.4000,1.799705
FILLER_43_191,VPWR,li1,91.3100,122.4000,1.799705
FILLER_43_188,VPWR,li1,89.9300,122.4000,1.799721
FILLER_43_183,VPWR,li1,87.1700,122.4000,1.799735
FILLER_43_180,VPWR,li1,86.2500,122.4000,1.799735
FILLER_43_172,VPWR,li1,82.5700,122.4000,1.799759
FILLER_43_169,VPWR,li1,81.1900,122.4000,1.799774
FILLER_43_166,VPWR,li1,79.5800,122.4000,1.799786
FILLER_43_163,VPWR,li1,78.4300,122.4000,1.799786
FILLER_43_160,VPWR,li1,77.0500,122.4000,1.799805
FILLER_43_157,VPWR,li1,75.6700,122.4000,1.799805
FILLER_43_154,VPWR,li1,74.2900,122.4000,1.799823
FILLER_43_151,VPWR,li1,72.9100,122.4000,1.799823
FILLER_43_148,VPWR,li1,71.5300,122.4000,1.799836
FILLER_43_144,VPWR,li1,69.2300,122.4000,1.799851
FILLER_43_139,VPWR,li1,66.9300,122.4000,1.799864
FILLER_43_136,VPWR,li1,66.0100,122.4000,1.799881
FILLER_43_133,VPWR,li1,64.6300,122.4000,1.799881
FILLER_43_130,VPWR,li1,63.2500,122.4000,1.799895
FILLER_43_127,VPWR,li1,61.8700,122.4000,1.799910
FILLER_43_124,VPWR,li1,60.4900,122.4000,1.799910
FILLER_43_121,VPWR,li1,59.1100,122.4000,1.799923
FILLER_43_113,VPWR,li1,55.2000,122.4000,1.799942
FILLER_43_111,VPWR,li1,54.0500,122.4000,1.799942
FILLER_43_108,VPWR,li1,53.1300,122.4000,1.799945
FILLER_43_105,VPWR,li1,51.7500,122.4000,1.799945
FILLER_43_102,VPWR,li1,50.3700,122.4000,1.799948
FILLER_43_99,VPWR,li1,48.9900,122.4000,1.799948
FILLER_43_96,VPWR,li1,47.6100,122.4000,1.799951
FILLER_43_93,VPWR,li1,46.2300,122.4000,1.799953
FILLER_43_77,VPWR,li1,38.8700,122.4000,1.799962
FILLER_43_68,VPWR,li1,34.5000,122.4000,1.799968
FILLER_43_65,VPWR,li1,33.3500,122.4000,1.799968
FILLER_43_46,VPWR,li1,24.6100,122.4000,1.799979
FILLER_43_43,VPWR,li1,23.2300,122.4000,1.799981
FILLER_43_40,VPWR,li1,21.8500,122.4000,1.799984
FILLER_43_37,VPWR,li1,20.4700,122.4000,1.799984
FILLER_43_34,VPWR,li1,19.0900,122.4000,1.799987
FILLER_43_24,VPWR,li1,14.4900,122.4000,1.799987
FILLER_43_21,VPWR,li1,13.1100,122.4000,1.799987
FILLER_43_18,VPWR,li1,11.7300,122.4000,1.799987
FILLER_43_15,VPWR,li1,10.3500,122.4000,1.799987
FILLER_43_12,VPWR,li1,8.9700,122.4000,1.799987
FILLER_43_9,VPWR,li1,7.5900,122.4000,1.799987
FILLER_43_6,VPWR,li1,6.2100,122.4000,1.799987
FILLER_43_3,VPWR,li1,4.8300,122.4000,1.799987
FILLER_42_358,VPWR,li1,168.1300,122.4000,1.794713
FILLER_42_340,VPWR,li1,159.3900,122.4000,1.794984
FILLER_42_337,VPWR,li1,158.4700,122.4000,1.795218
FILLER_42_334,VPWR,li1,157.0900,122.4000,1.795218
FILLER_42_331,VPWR,li1,155.7100,122.4000,1.795504
FILLER_42_328,VPWR,li1,154.3300,122.4000,1.795504
FILLER_42_315,VPWR,li1,148.3500,122.4000,1.796372
FILLER_42_312,VPWR,li1,146.9700,122.4000,1.796372
FILLER_42_309,VPWR,li1,145.5900,122.4000,1.796703
FILLER_42_294,VPWR,li1,138.2300,122.4000,1.797565
FILLER_42_290,VPWR,li1,136.3900,122.4000,1.797884
FILLER_42_267,VPWR,li1,125.8100,122.4000,1.798560
FILLER_42_264,VPWR,li1,124.8900,122.4000,1.798643
FILLER_42_261,VPWR,li1,123.5100,122.4000,1.798643
FILLER_42_253,VPWR,li1,119.3700,122.4000,1.798846
FILLER_42_249,VPWR,li1,117.9900,122.4000,1.798846
FILLER_42_246,VPWR,li1,116.6100,122.4000,1.798951
FILLER_42_243,VPWR,li1,115.2300,122.4000,1.798951
FILLER_42_236,VPWR,li1,111.5500,122.4000,1.799128
FILLER_42_233,VPWR,li1,110.6300,122.4000,1.799128
FILLER_42_230,VPWR,li1,109.2500,122.4000,1.799244
FILLER_42_224,VPWR,li1,106.2600,122.4000,1.799343
FILLER_42_221,VPWR,li1,105.1100,122.4000,1.799343
FILLER_42_213,VPWR,li1,101.4300,122.4000,1.799523
FILLER_42_210,VPWR,li1,100.0500,122.4000,1.799595
FILLER_42_207,VPWR,li1,98.6700,122.4000,1.799595
FILLER_42_204,VPWR,li1,97.2900,122.4000,1.799667
FILLER_42_193,VPWR,li1,92.2300,122.4000,1.799705
FILLER_42_190,VPWR,li1,90.8500,122.4000,1.799705
FILLER_42_187,VPWR,li1,89.4700,122.4000,1.799721
FILLER_42_179,VPWR,li1,85.3300,122.4000,1.799747
FILLER_42_176,VPWR,li1,84.4100,122.4000,1.799747
FILLER_42_166,VPWR,li1,79.5800,122.4000,1.799786
FILLER_42_163,VPWR,li1,78.4300,122.4000,1.799786
FILLER_42_160,VPWR,li1,77.0500,122.4000,1.799805
FILLER_42_157,VPWR,li1,75.6700,122.4000,1.799805
FILLER_42_151,VPWR,li1,72.6800,122.4000,1.799836
FILLER_42_129,VPWR,li1,62.5600,122.4000,1.799895
FILLER_42_126,VPWR,li1,61.4100,122.4000,1.799910
FILLER_42_123,VPWR,li1,60.0300,122.4000,1.799923
FILLER_42_120,VPWR,li1,58.6500,122.4000,1.799923
FILLER_42_112,VPWR,li1,54.5100,122.4000,1.799942
FILLER_42_97,VPWR,li1,47.8400,122.4000,1.799951
FILLER_42_94,VPWR,li1,46.6900,122.4000,1.799951
FILLER_42_91,VPWR,li1,45.3100,122.4000,1.799953
FILLER_42_88,VPWR,li1,43.9300,122.4000,1.799956
FILLER_42_85,VPWR,li1,42.5500,122.4000,1.799956
FILLER_42_71,VPWR,li1,35.6500,122.4000,1.799965
FILLER_42_68,VPWR,li1,34.7300,122.4000,1.799968
FILLER_42_65,VPWR,li1,33.3500,122.4000,1.799968
FILLER_42_62,VPWR,li1,31.9700,122.4000,1.799971
FILLER_42_52,VPWR,li1,27.3700,122.4000,1.799976
FILLER_42_48,VPWR,li1,25.0700,122.4000,1.799979
FILLER_42_45,VPWR,li1,24.1500,122.4000,1.799981
FILLER_42_42,VPWR,li1,22.7700,122.4000,1.799981
FILLER_42_39,VPWR,li1,21.3900,122.4000,1.799984
FILLER_42_36,VPWR,li1,20.0100,122.4000,1.799987
FILLER_42_33,VPWR,li1,18.6300,122.4000,1.799987
FILLER_42_29,VPWR,li1,16.3300,122.4000,1.799987
FILLER_42_27,VPWR,li1,15.4100,122.4000,1.799987
FILLER_42_24,VPWR,li1,14.4900,122.4000,1.799987
FILLER_42_21,VPWR,li1,13.1100,122.4000,1.799987
FILLER_42_18,VPWR,li1,11.7300,122.4000,1.799987
FILLER_42_15,VPWR,li1,10.3500,122.4000,1.799987
FILLER_42_12,VPWR,li1,8.9700,122.4000,1.799987
FILLER_42_9,VPWR,li1,7.5900,122.4000,1.799987
FILLER_42_6,VPWR,li1,6.2100,122.4000,1.799987
FILLER_42_3,VPWR,li1,4.8300,122.4000,1.799987
FILLER_41_358,VPWR,li1,168.1300,116.9600,1.790049
FILLER_41_333,VPWR,li1,156.6300,116.9600,1.791364
FILLER_41_330,VPWR,li1,155.2500,116.9600,1.791364
FILLER_41_306,VPWR,li1,144.2100,116.9600,1.794645
FILLER_41_303,VPWR,li1,142.8300,116.9600,1.794645
FILLER_41_279,VPWR,li1,131.3300,116.9600,1.797432
FILLER_41_276,VPWR,li1,130.4100,116.9600,1.797432
FILLER_41_273,VPWR,li1,129.0300,116.9600,1.797544
FILLER_41_270,VPWR,li1,127.6500,116.9600,1.797683
FILLER_41_267,VPWR,li1,126.2700,116.9600,1.797683
FILLER_41_264,VPWR,li1,124.8900,116.9600,1.797851
FILLER_41_261,VPWR,li1,123.5100,116.9600,1.797851
FILLER_41_258,VPWR,li1,122.1300,116.9600,1.798019
FILLER_41_255,VPWR,li1,120.7500,116.9600,1.798019
FILLER_41_252,VPWR,li1,119.3700,116.9600,1.798131
FILLER_41_249,VPWR,li1,117.9900,116.9600,1.798271
FILLER_41_246,VPWR,li1,116.6100,116.9600,1.798271
FILLER_41_243,VPWR,li1,115.2300,116.9600,1.798440
FILLER_41_240,VPWR,li1,113.8500,116.9600,1.798440
FILLER_41_237,VPWR,li1,112.4700,116.9600,1.798552
FILLER_41_234,VPWR,li1,111.0900,116.9600,1.798693
FILLER_41_231,VPWR,li1,109.7100,116.9600,1.798693
FILLER_41_225,VPWR,li1,106.4900,116.9600,1.798975
FILLER_41_222,VPWR,li1,105.3400,116.9600,1.798975
FILLER_41_212,VPWR,li1,100.9700,116.9600,1.799314
FILLER_41_209,VPWR,li1,99.5900,116.9600,1.799314
FILLER_41_206,VPWR,li1,98.2100,116.9600,1.799485
FILLER_41_203,VPWR,li1,96.8300,116.9600,1.799485
FILLER_41_200,VPWR,li1,95.4500,116.9600,1.799514
FILLER_41_197,VPWR,li1,94.0700,116.9600,1.799514
FILLER_41_194,VPWR,li1,92.6900,116.9600,1.799534
FILLER_41_191,VPWR,li1,91.3100,116.9600,1.799558
FILLER_41_188,VPWR,li1,89.9300,116.9600,1.799558
FILLER_41_185,VPWR,li1,88.5500,116.9600,1.799578
FILLER_41_182,VPWR,li1,87.1700,116.9600,1.799602
FILLER_41_179,VPWR,li1,85.7900,116.9600,1.799602
FILLER_41_176,VPWR,li1,84.4100,116.9600,1.799622
FILLER_41_167,VPWR,li1,79.8100,116.9600,1.799681
FILLER_41_164,VPWR,li1,78.8900,116.9600,1.799681
FILLER_41_148,VPWR,li1,71.3000,116.9600,1.799761
FILLER_41_145,VPWR,li1,70.1500,116.9600,1.799786
FILLER_41_142,VPWR,li1,68.7700,116.9600,1.799786
FILLER_41_137,VPWR,li1,66.0100,116.9600,1.799817
FILLER_41_134,VPWR,li1,65.0900,116.9600,1.799842
FILLER_41_131,VPWR,li1,63.7100,116.9600,1.799842
FILLER_41_128,VPWR,li1,62.3300,116.9600,1.799876
FILLER_41_125,VPWR,li1,60.9500,116.9600,1.799876
FILLER_41_122,VPWR,li1,59.5700,116.9600,1.799907
FILLER_41_119,VPWR,li1,58.1900,116.9600,1.799907
FILLER_41_116,VPWR,li1,56.8100,116.9600,1.799911
FILLER_41_113,VPWR,li1,55.4300,116.9600,1.799911
FILLER_41_111,VPWR,li1,54.0500,116.9600,1.799916
FILLER_41_108,VPWR,li1,53.1300,116.9600,1.799916
FILLER_41_105,VPWR,li1,51.7500,116.9600,1.799919
FILLER_41_102,VPWR,li1,50.3700,116.9600,1.799923
FILLER_41_99,VPWR,li1,48.9900,116.9600,1.799926
FILLER_41_96,VPWR,li1,47.6100,116.9600,1.799926
FILLER_41_93,VPWR,li1,46.2300,116.9600,1.799931
FILLER_41_90,VPWR,li1,44.8500,116.9600,1.799931
FILLER_41_87,VPWR,li1,43.4700,116.9600,1.799936
FILLER_41_84,VPWR,li1,42.0900,116.9600,1.799939
FILLER_41_81,VPWR,li1,40.7100,116.9600,1.799939
FILLER_41_78,VPWR,li1,39.3300,116.9600,1.799943
FILLER_41_75,VPWR,li1,37.9500,116.9600,1.799947
FILLER_41_72,VPWR,li1,36.5700,116.9600,1.799947
FILLER_41_69,VPWR,li1,35.1900,116.9600,1.799950
FILLER_41_66,VPWR,li1,33.8100,116.9600,1.799955
FILLER_41_63,VPWR,li1,32.4300,116.9600,1.799955
FILLER_41_60,VPWR,li1,31.0500,116.9600,1.799960
FILLER_41_57,VPWR,li1,29.6700,116.9600,1.799960
FILLER_41_53,VPWR,li1,27.8300,116.9600,1.799963
FILLER_41_50,VPWR,li1,26.4500,116.9600,1.799968
FILLER_41_47,VPWR,li1,25.0700,116.9600,1.799971
FILLER_41_44,VPWR,li1,23.6900,116.9600,1.799971
FILLER_41_21,VPWR,li1,13.1100,116.9600,1.799981
FILLER_41_18,VPWR,li1,11.7300,116.9600,1.799981
FILLER_41_15,VPWR,li1,10.3500,116.9600,1.799981
FILLER_41_12,VPWR,li1,8.9700,116.9600,1.799981
FILLER_41_9,VPWR,li1,7.5900,116.9600,1.799981
FILLER_41_6,VPWR,li1,6.2100,116.9600,1.799981
FILLER_41_3,VPWR,li1,4.8300,116.9600,1.799981
FILLER_40_358,VPWR,li1,168.1300,116.9600,1.790049
FILLER_40_322,VPWR,li1,151.3400,116.9600,1.792524
FILLER_40_312,VPWR,li1,146.5100,116.9600,1.793522
FILLER_40_307,VPWR,li1,144.2100,116.9600,1.794645
FILLER_40_304,VPWR,li1,143.2900,116.9600,1.794645
FILLER_40_284,VPWR,li1,133.8600,116.9600,1.797292
FILLER_40_281,VPWR,li1,132.7100,116.9600,1.797292
FILLER_40_278,VPWR,li1,131.3300,116.9600,1.797432
FILLER_40_275,VPWR,li1,129.9500,116.9600,1.797544
FILLER_40_272,VPWR,li1,128.5700,116.9600,1.797544
FILLER_40_264,VPWR,li1,124.4300,116.9600,1.797851
FILLER_40_261,VPWR,li1,123.5100,116.9600,1.797851
FILLER_40_258,VPWR,li1,122.1300,116.9600,1.798019
FILLER_40_239,VPWR,li1,113.3900,116.9600,1.798552
FILLER_40_236,VPWR,li1,112.0100,116.9600,1.798552
FILLER_40_227,VPWR,li1,107.6400,116.9600,1.798820
FILLER_40_224,VPWR,li1,106.4900,116.9600,1.798975
FILLER_40_221,VPWR,li1,105.1100,116.9600,1.798975
FILLER_40_197,VPWR,li1,93.8400,116.9600,1.799534
FILLER_40_193,VPWR,li1,92.2300,116.9600,1.799534
FILLER_40_190,VPWR,li1,90.8500,116.9600,1.799558
FILLER_40_187,VPWR,li1,89.4700,116.9600,1.799578
FILLER_40_184,VPWR,li1,88.0900,116.9600,1.799578
FILLER_40_181,VPWR,li1,86.7100,116.9600,1.799602
FILLER_40_178,VPWR,li1,85.3300,116.9600,1.799622
FILLER_40_175,VPWR,li1,83.9500,116.9600,1.799622
FILLER_40_172,VPWR,li1,82.5700,116.9600,1.799641
FILLER_40_169,VPWR,li1,81.1900,116.9600,1.799661
FILLER_40_166,VPWR,li1,79.8100,116.9600,1.799681
FILLER_40_163,VPWR,li1,78.4300,116.9600,1.799681
FILLER_40_160,VPWR,li1,77.0500,116.9600,1.799711
FILLER_40_157,VPWR,li1,75.6700,116.9600,1.799711
FILLER_40_134,VPWR,li1,64.6300,116.9600,1.799842
FILLER_40_131,VPWR,li1,63.7100,116.9600,1.799842
FILLER_40_128,VPWR,li1,62.3300,116.9600,1.799876
FILLER_40_116,VPWR,li1,56.5800,116.9600,1.799911
FILLER_40_113,VPWR,li1,55.4300,116.9600,1.799911
FILLER_40_110,VPWR,li1,54.0500,116.9600,1.799916
FILLER_40_107,VPWR,li1,52.6700,116.9600,1.799919
FILLER_40_104,VPWR,li1,51.2900,116.9600,1.799919
FILLER_40_88,VPWR,li1,43.9300,116.9600,1.799936
FILLER_40_85,VPWR,li1,42.5500,116.9600,1.799936
FILLER_40_83,VPWR,li1,41.1700,116.9600,1.799939
FILLER_40_80,VPWR,li1,40.2500,116.9600,1.799943
FILLER_40_77,VPWR,li1,38.8700,116.9600,1.799943
FILLER_40_74,VPWR,li1,37.4900,116.9600,1.799947
FILLER_40_71,VPWR,li1,36.1100,116.9600,1.799950
FILLER_40_49,VPWR,li1,25.5300,116.9600,1.799968
FILLER_40_46,VPWR,li1,24.6100,116.9600,1.799971
FILLER_40_43,VPWR,li1,23.2300,116.9600,1.799975
FILLER_40_40,VPWR,li1,21.8500,116.9600,1.799975
FILLER_40_29,VPWR,li1,16.5600,116.9600,1.799981
FILLER_40_27,VPWR,li1,15.4100,116.9600,1.799981
FILLER_40_24,VPWR,li1,14.4900,116.9600,1.799981
