Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_41_188,VGND,li1,89.9300,119.6800,0.000363
FILLER_41_185,VGND,li1,88.5500,119.6800,0.000363
FILLER_41_182,VGND,li1,87.1700,119.6800,0.000343
FILLER_41_179,VGND,li1,85.7900,119.6800,0.000324
FILLER_41_176,VGND,li1,84.4100,119.6800,0.000324
FILLER_41_167,VGND,li1,79.8100,119.6800,0.000267
FILLER_41_164,VGND,li1,78.8900,119.6800,0.000267
FILLER_41_148,VGND,li1,71.3000,119.6800,0.000186
FILLER_41_145,VGND,li1,70.1500,119.6800,0.000186
FILLER_41_142,VGND,li1,68.7700,119.6800,0.000156
FILLER_41_137,VGND,li1,66.0100,119.6800,0.000135
FILLER_41_134,VGND,li1,65.0900,119.6800,0.000135
FILLER_41_131,VGND,li1,63.7100,119.6800,0.000107
FILLER_41_128,VGND,li1,62.3300,119.6800,0.000107
FILLER_41_125,VGND,li1,60.9500,119.6800,0.000084
FILLER_41_122,VGND,li1,59.5700,119.6800,0.000081
FILLER_41_119,VGND,li1,58.1900,119.6800,0.000081
FILLER_41_116,VGND,li1,56.8100,119.6800,0.000078
FILLER_41_113,VGND,li1,55.4300,119.6800,0.000074
FILLER_41_111,VGND,li1,54.0500,119.6800,0.000074
FILLER_41_108,VGND,li1,53.1300,119.6800,0.000071
FILLER_41_105,VGND,li1,51.7500,119.6800,0.000071
FILLER_41_102,VGND,li1,50.3700,119.6800,0.000068
FILLER_41_99,VGND,li1,48.9900,119.6800,0.000064
FILLER_41_96,VGND,li1,47.6100,119.6800,0.000064
FILLER_41_93,VGND,li1,46.2300,119.6800,0.000060
FILLER_41_90,VGND,li1,44.8500,119.6800,0.000056
FILLER_41_87,VGND,li1,43.4700,119.6800,0.000056
FILLER_41_84,VGND,li1,42.0900,119.6800,0.000053
FILLER_41_81,VGND,li1,40.7100,119.6800,0.000049
FILLER_41_78,VGND,li1,39.3300,119.6800,0.000049
FILLER_41_75,VGND,li1,37.9500,119.6800,0.000046
FILLER_41_72,VGND,li1,36.5700,119.6800,0.000043
FILLER_41_69,VGND,li1,35.1900,119.6800,0.000039
FILLER_41_66,VGND,li1,33.8100,119.6800,0.000039
FILLER_41_63,VGND,li1,32.4300,119.6800,0.000036
FILLER_41_60,VGND,li1,31.0500,119.6800,0.000032
FILLER_41_57,VGND,li1,29.6700,119.6800,0.000032
FILLER_41_53,VGND,li1,27.8300,119.6800,0.000029
FILLER_41_50,VGND,li1,26.4500,119.6800,0.000026
FILLER_41_47,VGND,li1,25.0700,119.6800,0.000022
FILLER_41_44,VGND,li1,23.6900,119.6800,0.000022
FILLER_41_21,VGND,li1,13.1100,119.6800,0.000018
FILLER_41_18,VGND,li1,11.7300,119.6800,0.000018
FILLER_41_15,VGND,li1,10.3500,119.6800,0.000018
FILLER_41_12,VGND,li1,8.9700,119.6800,0.000018
FILLER_41_9,VGND,li1,7.5900,119.6800,0.000018
FILLER_41_6,VGND,li1,6.2100,119.6800,0.000018
FILLER_41_3,VGND,li1,4.8300,119.6800,0.000018
FILLER_40_358,VGND,li1,168.1300,114.2400,0.004407
FILLER_40_322,VGND,li1,151.3400,114.2400,0.003023
FILLER_40_312,VGND,li1,146.5100,114.2400,0.002510
FILLER_40_307,VGND,li1,144.2100,114.2400,0.001994
FILLER_40_304,VGND,li1,143.2900,114.2400,0.001994
FILLER_40_284,VGND,li1,133.8600,114.2400,0.001304
FILLER_40_281,VGND,li1,132.7100,114.2400,0.001229
FILLER_40_278,VGND,li1,131.3300,114.2400,0.001229
FILLER_40_275,VGND,li1,129.9500,114.2400,0.001159
FILLER_40_272,VGND,li1,128.5700,114.2400,0.001159
FILLER_40_264,VGND,li1,124.4300,114.2400,0.001013
FILLER_40_261,VGND,li1,123.5100,114.2400,0.001013
FILLER_40_258,VGND,li1,122.1300,114.2400,0.000956
FILLER_40_239,VGND,li1,113.3900,114.2400,0.000658
FILLER_40_236,VGND,li1,112.0100,114.2400,0.000658
FILLER_40_227,VGND,li1,107.6400,114.2400,0.000500
FILLER_40_224,VGND,li1,106.4900,114.2400,0.000443
FILLER_40_221,VGND,li1,105.1100,114.2400,0.000443
FILLER_40_197,VGND,li1,93.8400,114.2400,0.000229
FILLER_40_193,VGND,li1,92.2300,114.2400,0.000229
FILLER_40_190,VGND,li1,90.8500,114.2400,0.000213
FILLER_40_187,VGND,li1,89.4700,114.2400,0.000213
FILLER_40_184,VGND,li1,88.0900,114.2400,0.000197
FILLER_40_181,VGND,li1,86.7100,114.2400,0.000197
FILLER_40_178,VGND,li1,85.3300,114.2400,0.000185
FILLER_40_175,VGND,li1,83.9500,114.2400,0.000175
FILLER_40_172,VGND,li1,82.5700,114.2400,0.000175
FILLER_40_169,VGND,li1,81.1900,114.2400,0.000159
FILLER_40_166,VGND,li1,79.8100,114.2400,0.000159
FILLER_40_163,VGND,li1,78.4300,114.2400,0.000146
FILLER_40_160,VGND,li1,77.0500,114.2400,0.000136
FILLER_40_157,VGND,li1,75.6700,114.2400,0.000136
FILLER_40_134,VGND,li1,64.6300,114.2400,0.000067
FILLER_40_131,VGND,li1,63.7100,114.2400,0.000067
FILLER_40_128,VGND,li1,62.3300,114.2400,0.000050
FILLER_40_116,VGND,li1,56.5800,114.2400,0.000046
FILLER_40_113,VGND,li1,55.4300,114.2400,0.000043
FILLER_40_110,VGND,li1,54.0500,114.2400,0.000043
FILLER_40_107,VGND,li1,52.6700,114.2400,0.000041
FILLER_40_104,VGND,li1,51.2900,114.2400,0.000041
FILLER_40_88,VGND,li1,43.9300,114.2400,0.000033
FILLER_40_85,VGND,li1,42.5500,114.2400,0.000030
FILLER_40_83,VGND,li1,41.1700,114.2400,0.000030
FILLER_40_80,VGND,li1,40.2500,114.2400,0.000028
FILLER_40_77,VGND,li1,38.8700,114.2400,0.000028
FILLER_40_74,VGND,li1,37.4900,114.2400,0.000027
FILLER_40_71,VGND,li1,36.1100,114.2400,0.000024
FILLER_40_49,VGND,li1,25.5300,114.2400,0.000015
FILLER_40_46,VGND,li1,24.6100,114.2400,0.000012
FILLER_40_43,VGND,li1,23.2300,114.2400,0.000012
FILLER_40_40,VGND,li1,21.8500,114.2400,0.000011
FILLER_40_29,VGND,li1,16.5600,114.2400,0.000011
FILLER_40_27,VGND,li1,15.4100,114.2400,0.000011
FILLER_40_24,VGND,li1,14.4900,114.2400,0.000011
FILLER_40_21,VGND,li1,13.1100,114.2400,0.000011
FILLER_40_18,VGND,li1,11.7300,114.2400,0.000011
FILLER_40_15,VGND,li1,10.3500,114.2400,0.000011
FILLER_40_12,VGND,li1,8.9700,114.2400,0.000011
FILLER_40_9,VGND,li1,7.5900,114.2400,0.000011
FILLER_40_6,VGND,li1,6.2100,114.2400,0.000011
FILLER_40_3,VGND,li1,4.8300,114.2400,0.000011
FILLER_39_358,VGND,li1,168.1300,114.2400,0.004407
FILLER_39_355,VGND,li1,166.7500,114.2400,0.004407
FILLER_39_352,VGND,li1,165.3700,114.2400,0.004407
FILLER_39_349,VGND,li1,163.9900,114.2400,0.004338
FILLER_39_346,VGND,li1,162.6100,114.2400,0.004338
FILLER_39_343,VGND,li1,161.2300,114.2400,0.004165
FILLER_39_340,VGND,li1,159.8500,114.2400,0.004165
FILLER_39_337,VGND,li1,158.4700,114.2400,0.003891
FILLER_39_335,VGND,li1,157.0900,114.2400,0.003891
FILLER_39_332,VGND,li1,156.1700,114.2400,0.003642
FILLER_39_329,VGND,li1,154.7900,114.2400,0.003642
FILLER_39_315,VGND,li1,148.1200,114.2400,0.002510
FILLER_39_312,VGND,li1,146.9700,114.2400,0.002510
FILLER_39_309,VGND,li1,145.5900,114.2400,0.002253
FILLER_39_306,VGND,li1,144.2100,114.2400,0.001994
FILLER_39_303,VGND,li1,142.8300,114.2400,0.001994
FILLER_39_300,VGND,li1,141.4500,114.2400,0.001735
FILLER_39_297,VGND,li1,140.0700,114.2400,0.001388
FILLER_39_294,VGND,li1,138.6900,114.2400,0.001388
FILLER_39_287,VGND,li1,135.0100,114.2400,0.001304
FILLER_39_284,VGND,li1,134.0900,114.2400,0.001304
FILLER_39_281,VGND,li1,132.7100,114.2400,0.001229
FILLER_39_278,VGND,li1,131.1000,114.2400,0.001229
FILLER_39_275,VGND,li1,129.9500,114.2400,0.001159
FILLER_39_272,VGND,li1,128.5700,114.2400,0.001159
FILLER_39_260,VGND,li1,123.0500,114.2400,0.000956
FILLER_39_257,VGND,li1,121.6700,114.2400,0.000956
FILLER_39_254,VGND,li1,120.2900,114.2400,0.000871
FILLER_39_251,VGND,li1,118.9100,114.2400,0.000871
FILLER_39_248,VGND,li1,117.5300,114.2400,0.000787
FILLER_39_243,VGND,li1,115.0000,114.2400,0.000715
FILLER_39_240,VGND,li1,113.8500,114.2400,0.000715
FILLER_39_237,VGND,li1,112.4700,114.2400,0.000658
FILLER_39_234,VGND,li1,111.0900,114.2400,0.000586
FILLER_39_231,VGND,li1,109.7100,114.2400,0.000586
FILLER_39_228,VGND,li1,108.3300,114.2400,0.000500
FILLER_39_225,VGND,li1,106.9500,114.2400,0.000500
FILLER_39_221,VGND,li1,105.1100,114.2400,0.000443
FILLER_39_212,VGND,li1,100.7400,114.2400,0.000268
FILLER_39_209,VGND,li1,99.5900,114.2400,0.000268
FILLER_39_206,VGND,li1,98.2100,114.2400,0.000254
FILLER_39_203,VGND,li1,96.8300,114.2400,0.000254
FILLER_39_200,VGND,li1,95.4500,114.2400,0.000239
FILLER_39_197,VGND,li1,94.0700,114.2400,0.000239
FILLER_39_194,VGND,li1,92.6900,114.2400,0.000229
FILLER_39_175,VGND,li1,83.4900,114.2400,0.000175
FILLER_39_172,VGND,li1,82.5700,114.2400,0.000175
FILLER_39_169,VGND,li1,81.1900,114.2400,0.000159
FILLER_39_167,VGND,li1,79.8100,114.2400,0.000159
FILLER_39_164,VGND,li1,78.8900,114.2400,0.000146
FILLER_39_161,VGND,li1,77.5100,114.2400,0.000146
FILLER_39_158,VGND,li1,76.1300,114.2400,0.000136
FILLER_39_155,VGND,li1,74.7500,114.2400,0.000123
FILLER_39_152,VGND,li1,73.3700,114.2400,0.000123
FILLER_39_149,VGND,li1,71.9900,114.2400,0.000107
FILLER_39_146,VGND,li1,70.6100,114.2400,0.000107
FILLER_39_143,VGND,li1,69.2300,114.2400,0.000091
FILLER_39_140,VGND,li1,67.8500,114.2400,0.000091
FILLER_39_137,VGND,li1,66.4700,114.2400,0.000081
FILLER_39_134,VGND,li1,65.0900,114.2400,0.000067
FILLER_39_131,VGND,li1,63.7100,114.2400,0.000067
FILLER_39_128,VGND,li1,62.3300,114.2400,0.000050
FILLER_39_125,VGND,li1,60.9500,114.2400,0.000050
FILLER_39_110,VGND,li1,53.8200,114.2400,0.000043
FILLER_39_107,VGND,li1,52.6700,114.2400,0.000041
FILLER_39_101,VGND,li1,49.9100,114.2400,0.000039
FILLER_39_91,VGND,li1,45.3100,114.2400,0.000035
FILLER_39_82,VGND,li1,40.9400,114.2400,0.000030
FILLER_39_79,VGND,li1,39.7900,114.2400,0.000028
FILLER_39_76,VGND,li1,38.4100,114.2400,0.000027
FILLER_39_73,VGND,li1,37.0300,114.2400,0.000027
FILLER_39_54,VGND,li1,28.0600,114.2400,0.000017
FILLER_39_45,VGND,li1,24.1500,114.2400,0.000012
FILLER_39_42,VGND,li1,22.7700,114.2400,0.000011
FILLER_39_39,VGND,li1,21.3900,114.2400,0.000011
FILLER_39_27,VGND,li1,15.8700,114.2400,0.000011
FILLER_39_24,VGND,li1,14.4900,114.2400,0.000011
FILLER_39_21,VGND,li1,13.1100,114.2400,0.000011
FILLER_39_18,VGND,li1,11.7300,114.2400,0.000011
FILLER_39_15,VGND,li1,10.3500,114.2400,0.000011
FILLER_39_12,VGND,li1,8.9700,114.2400,0.000011
FILLER_39_9,VGND,li1,7.5900,114.2400,0.000011
FILLER_39_6,VGND,li1,6.2100,114.2400,0.000011
FILLER_39_3,VGND,li1,4.8300,114.2400,0.000011
FILLER_38_358,VGND,li1,168.1300,108.8000,0.008234
FILLER_38_355,VGND,li1,166.7500,108.8000,0.008234
FILLER_38_352,VGND,li1,165.3700,108.8000,0.008204
FILLER_38_335,VGND,li1,157.3200,108.8000,0.007222
FILLER_38_327,VGND,li1,153.4100,108.8000,0.006231
FILLER_38_324,VGND,li1,152.4900,108.8000,0.005649
FILLER_38_321,VGND,li1,151.1100,108.8000,0.005649
FILLER_38_318,VGND,li1,149.7300,108.8000,0.004950
FILLER_38_315,VGND,li1,148.3500,108.8000,0.004950
FILLER_38_307,VGND,li1,144.2100,108.8000,0.003630
FILLER_38_304,VGND,li1,143.2900,108.8000,0.003630
FILLER_38_301,VGND,li1,141.9100,108.8000,0.003010
FILLER_38_282,VGND,li1,132.7100,108.8000,0.002140
FILLER_38_279,VGND,li1,131.7900,108.8000,0.002140
FILLER_38_276,VGND,li1,130.4100,108.8000,0.002027
FILLER_38_273,VGND,li1,129.0300,108.8000,0.002027
FILLER_38_259,VGND,li1,122.1300,108.8000,0.001680
FILLER_38_256,VGND,li1,121.2100,108.8000,0.001557
FILLER_38_253,VGND,li1,119.8300,108.8000,0.001557
FILLER_38_249,VGND,li1,117.9900,108.8000,0.001459
FILLER_38_246,VGND,li1,116.6100,108.8000,0.001347
FILLER_38_243,VGND,li1,115.2300,108.8000,0.001234
FILLER_38_240,VGND,li1,113.8500,108.8000,0.001234
FILLER_38_237,VGND,li1,112.4700,108.8000,0.001109
FILLER_38_234,VGND,li1,111.0900,108.8000,0.001007
FILLER_38_231,VGND,li1,109.7100,108.8000,0.001007
FILLER_38_228,VGND,li1,108.3300,108.8000,0.000906
FILLER_38_225,VGND,li1,106.9500,108.8000,0.000765
FILLER_38_222,VGND,li1,105.5700,108.8000,0.000765
FILLER_38_219,VGND,li1,104.1900,108.8000,0.000624
FILLER_38_216,VGND,li1,102.8100,108.8000,0.000624
FILLER_38_213,VGND,li1,101.4300,108.8000,0.000470
FILLER_38_210,VGND,li1,100.0500,108.8000,0.000470
FILLER_38_207,VGND,li1,98.6700,108.8000,0.000445
FILLER_38_204,VGND,li1,97.2900,108.8000,0.000445
FILLER_38_194,VGND,li1,92.4600,108.8000,0.000390
FILLER_38_191,VGND,li1,91.3100,108.8000,0.000390
FILLER_38_188,VGND,li1,89.9300,108.8000,0.000364
FILLER_38_185,VGND,li1,88.5500,108.8000,0.000364
FILLER_38_179,VGND,li1,85.3300,108.8000,0.000325
FILLER_38_176,VGND,li1,84.4100,108.8000,0.000325
FILLER_38_173,VGND,li1,83.0300,108.8000,0.000299
FILLER_38_170,VGND,li1,81.6500,108.8000,0.000299
FILLER_38_160,VGND,li1,77.0500,108.8000,0.000255
FILLER_38_157,VGND,li1,75.6700,108.8000,0.000228
FILLER_38_154,VGND,li1,74.2900,108.8000,0.000228
FILLER_38_149,VGND,li1,71.7600,108.8000,0.000198
FILLER_38_138,VGND,li1,66.7000,108.8000,0.000134
FILLER_38_135,VGND,li1,65.5500,108.8000,0.000134
FILLER_38_127,VGND,li1,61.4100,108.8000,0.000087
FILLER_38_124,VGND,li1,60.4900,108.8000,0.000087
FILLER_38_121,VGND,li1,59.1100,108.8000,0.000084
FILLER_38_118,VGND,li1,57.7300,108.8000,0.000080
FILLER_38_115,VGND,li1,56.3500,108.8000,0.000080
FILLER_38_112,VGND,li1,54.9700,108.8000,0.000075
FILLER_38_109,VGND,li1,53.5900,108.8000,0.000075
FILLER_38_106,VGND,li1,52.2100,108.8000,0.000071
FILLER_38_103,VGND,li1,50.8300,108.8000,0.000067
FILLER_38_100,VGND,li1,49.4500,108.8000,0.000067
FILLER_38_97,VGND,li1,48.0700,108.8000,0.000063
FILLER_38_94,VGND,li1,46.6900,108.8000,0.000063
FILLER_38_91,VGND,li1,45.3100,108.8000,0.000058
FILLER_38_88,VGND,li1,43.9300,108.8000,0.000055
FILLER_38_85,VGND,li1,42.5500,108.8000,0.000055
FILLER_38_82,VGND,li1,40.9400,108.8000,0.000052
FILLER_38_64,VGND,li1,32.8900,108.8000,0.000038
FILLER_38_59,VGND,li1,30.3600,108.8000,0.000031
FILLER_38_44,VGND,li1,23.6900,108.8000,0.000019
FILLER_38_41,VGND,li1,22.3100,108.8000,0.000019
FILLER_38_21,VGND,li1,12.8800,108.8000,0.000019
FILLER_38_18,VGND,li1,11.7300,108.8000,0.000019
FILLER_38_15,VGND,li1,10.3500,108.8000,0.000019
FILLER_38_12,VGND,li1,8.9700,108.8000,0.000019
FILLER_38_9,VGND,li1,7.5900,108.8000,0.000019
FILLER_38_6,VGND,li1,6.2100,108.8000,0.000019
FILLER_38_3,VGND,li1,4.8300,108.8000,0.000019
FILLER_37_359,VGND,li1,168.3600,108.8000,0.008234
FILLER_37_346,VGND,li1,162.1500,108.8000,0.008102
FILLER_37_343,VGND,li1,161.2300,108.8000,0.007805
FILLER_37_340,VGND,li1,159.8500,108.8000,0.007805
FILLER_37_337,VGND,li1,158.4700,108.8000,0.007222
FILLER_37_333,VGND,li1,156.6300,108.8000,0.006697
FILLER_37_330,VGND,li1,155.2500,108.8000,0.006697
FILLER_37_327,VGND,li1,153.8700,108.8000,0.006231
FILLER_37_324,VGND,li1,152.4900,108.8000,0.005649
FILLER_37_321,VGND,li1,151.1100,108.8000,0.005649
FILLER_37_318,VGND,li1,149.7300,108.8000,0.004950
FILLER_37_315,VGND,li1,148.3500,108.8000,0.004950
FILLER_37_303,VGND,li1,142.3700,108.8000,0.003010
FILLER_37_296,VGND,li1,139.3800,108.8000,0.002466
FILLER_37_293,VGND,li1,138.2300,108.8000,0.002391
FILLER_37_284,VGND,li1,133.8600,108.8000,0.002265
FILLER_37_281,VGND,li1,132.7100,108.8000,0.002140
FILLER_37_279,VGND,li1,131.3300,108.8000,0.002140
FILLER_37_276,VGND,li1,130.4100,108.8000,0.002027
FILLER_37_273,VGND,li1,129.0300,108.8000,0.002027
FILLER_37_270,VGND,li1,127.6500,108.8000,0.001925
FILLER_37_232,VGND,li1,109.7100,108.8000,0.001007
FILLER_37_222,VGND,li1,105.3400,108.8000,0.000765
FILLER_37_200,VGND,li1,95.4500,108.8000,0.000424
FILLER_37_197,VGND,li1,94.0700,108.8000,0.000407
FILLER_37_194,VGND,li1,92.6900,108.8000,0.000390
FILLER_37_191,VGND,li1,91.3100,108.8000,0.000390
FILLER_37_188,VGND,li1,89.9300,108.8000,0.000364
FILLER_37_182,VGND,li1,87.1700,108.8000,0.000344
FILLER_37_179,VGND,li1,85.7900,108.8000,0.000325
FILLER_37_176,VGND,li1,84.4100,108.8000,0.000325
FILLER_37_148,VGND,li1,71.3000,108.8000,0.000198
FILLER_37_145,VGND,li1,70.1500,108.8000,0.000179
FILLER_37_142,VGND,li1,68.7700,108.8000,0.000158
FILLER_37_131,VGND,li1,63.2500,108.8000,0.000106
FILLER_37_128,VGND,li1,62.3300,108.8000,0.000106
FILLER_37_113,VGND,li1,55.2000,108.8000,0.000075
FILLER_37_111,VGND,li1,54.0500,108.8000,0.000075
FILLER_37_108,VGND,li1,53.1300,108.8000,0.000071
FILLER_37_105,VGND,li1,51.7500,108.8000,0.000071
FILLER_37_95,VGND,li1,46.9200,108.8000,0.000063
FILLER_37_92,VGND,li1,45.7700,108.8000,0.000058
FILLER_37_89,VGND,li1,44.3900,108.8000,0.000058
FILLER_37_86,VGND,li1,43.0100,108.8000,0.000055
FILLER_37_73,VGND,li1,36.5700,108.8000,0.000042
FILLER_37_70,VGND,li1,35.6500,108.8000,0.000042
FILLER_37_67,VGND,li1,34.2700,108.8000,0.000038
FILLER_37_64,VGND,li1,32.8900,108.8000,0.000038
FILLER_37_55,VGND,li1,28.2900,108.8000,0.000027
FILLER_37_52,VGND,li1,27.3700,108.8000,0.000027
FILLER_37_49,VGND,li1,25.9900,108.8000,0.000023
FILLER_37_45,VGND,li1,23.6900,108.8000,0.000019
FILLER_37_42,VGND,li1,22.7700,108.8000,0.000019
FILLER_37_39,VGND,li1,21.3900,108.8000,0.000019
FILLER_37_36,VGND,li1,20.0100,108.8000,0.000019
FILLER_37_33,VGND,li1,18.6300,108.8000,0.000019
FILLER_37_24,VGND,li1,14.2600,108.8000,0.000019
FILLER_37_21,VGND,li1,13.1100,108.8000,0.000019
FILLER_37_18,VGND,li1,11.7300,108.8000,0.000019
FILLER_37_15,VGND,li1,10.3500,108.8000,0.000019
FILLER_37_12,VGND,li1,8.9700,108.8000,0.000019
FILLER_37_9,VGND,li1,7.5900,108.8000,0.000019
FILLER_37_6,VGND,li1,6.2100,108.8000,0.000019
FILLER_37_3,VGND,li1,4.8300,108.8000,0.000019
FILLER_36_359,VGND,li1,168.3600,103.3600,0.002350
FILLER_36_356,VGND,li1,167.2100,103.3600,0.002350
FILLER_36_353,VGND,li1,165.8300,103.3600,0.002350
FILLER_36_346,VGND,li1,162.1500,103.3600,0.002273
FILLER_36_343,VGND,li1,161.2300,103.3600,0.002273
FILLER_36_340,VGND,li1,159.8500,103.3600,0.002127
FILLER_36_337,VGND,li1,158.4700,103.3600,0.002127
FILLER_36_334,VGND,li1,157.0900,103.3600,0.002018
FILLER_36_331,VGND,li1,155.7100,103.3600,0.001868
FILLER_36_315,VGND,li1,148.3500,103.3600,0.001473
FILLER_36_312,VGND,li1,146.9700,103.3600,0.001268
FILLER_36_309,VGND,li1,145.5900,103.3600,0.001268
FILLER_36_307,VGND,li1,144.2100,103.3600,0.001095
FILLER_36_303,VGND,li1,142.3700,103.3600,0.000950
FILLER_36_300,VGND,li1,141.4500,103.3600,0.000950
FILLER_36_294,VGND,li1,138.4600,103.3600,0.000713
FILLER_36_291,VGND,li1,137.3100,103.3600,0.000692
FILLER_36_288,VGND,li1,135.9300,103.3600,0.000692
FILLER_36_280,VGND,li1,132.0200,103.3600,0.000643
FILLER_36_277,VGND,li1,130.8700,103.3600,0.000605
FILLER_36_274,VGND,li1,129.4900,103.3600,0.000605
FILLER_36_271,VGND,li1,128.1100,103.3600,0.000567
FILLER_36_268,VGND,li1,126.7300,103.3600,0.000567
FILLER_36_265,VGND,li1,125.3500,103.3600,0.000525
FILLER_36_262,VGND,li1,123.9700,103.3600,0.000525
FILLER_36_259,VGND,li1,122.5900,103.3600,0.000483
FILLER_36_256,VGND,li1,121.2100,103.3600,0.000483
FILLER_36_246,VGND,li1,116.3800,103.3600,0.000392
FILLER_36_243,VGND,li1,115.2300,103.3600,0.000392
FILLER_36_240,VGND,li1,113.8500,103.3600,0.000357
FILLER_36_237,VGND,li1,112.4700,103.3600,0.000328
FILLER_36_234,VGND,li1,111.0900,103.3600,0.000328
FILLER_36_224,VGND,li1,106.0300,103.3600,0.000248
FILLER_36_221,VGND,li1,105.1100,103.3600,0.000218
FILLER_36_211,VGND,li1,100.5100,103.3600,0.000137
FILLER_36_208,VGND,li1,99.1300,103.3600,0.000137
FILLER_36_205,VGND,li1,97.7500,103.3600,0.000132
FILLER_36_194,VGND,li1,92.4600,103.3600,0.000116
FILLER_36_179,VGND,li1,85.7900,103.3600,0.000102
FILLER_36_176,VGND,li1,84.4100,103.3600,0.000097
FILLER_36_159,VGND,li1,76.5900,103.3600,0.000072
FILLER_36_156,VGND,li1,75.2100,103.3600,0.000072
FILLER_36_153,VGND,li1,73.8300,103.3600,0.000066
FILLER_36_147,VGND,li1,70.8400,103.3600,0.000059
FILLER_36_144,VGND,li1,69.6900,103.3600,0.000053
FILLER_36_141,VGND,li1,68.3100,103.3600,0.000048
FILLER_36_139,VGND,li1,66.9300,103.3600,0.000048
FILLER_36_136,VGND,li1,66.0100,103.3600,0.000040
FILLER_36_133,VGND,li1,64.6300,103.3600,0.000040
FILLER_36_130,VGND,li1,63.2500,103.3600,0.000033
FILLER_36_127,VGND,li1,61.8700,103.3600,0.000027
FILLER_36_124,VGND,li1,60.4900,103.3600,0.000027
FILLER_36_115,VGND,li1,56.3500,103.3600,0.000024
FILLER_36_112,VGND,li1,54.9700,103.3600,0.000023
FILLER_36_109,VGND,li1,53.5900,103.3600,0.000023
FILLER_36_106,VGND,li1,52.2100,103.3600,0.000022
FILLER_36_91,VGND,li1,44.8500,103.3600,0.000019
FILLER_36_88,VGND,li1,43.9300,103.3600,0.000018
FILLER_36_85,VGND,li1,42.5500,103.3600,0.000018
FILLER_36_82,VGND,li1,40.9400,103.3600,0.000016
FILLER_36_79,VGND,li1,39.7900,103.3600,0.000015
FILLER_36_76,VGND,li1,38.4100,103.3600,0.000015
FILLER_36_73,VGND,li1,37.0300,103.3600,0.000014
FILLER_36_70,VGND,li1,35.6500,103.3600,0.000013
FILLER_36_67,VGND,li1,34.2700,103.3600,0.000013
FILLER_36_64,VGND,li1,32.8900,103.3600,0.000011
FILLER_36_61,VGND,li1,31.5100,103.3600,0.000011
FILLER_36_58,VGND,li1,30.1300,103.3600,0.000010
FILLER_36_55,VGND,li1,28.7500,103.3600,0.000009
FILLER_36_52,VGND,li1,27.3700,103.3600,0.000009
FILLER_36_49,VGND,li1,25.9900,103.3600,0.000008
FILLER_36_40,VGND,li1,21.6200,103.3600,0.000007
FILLER_36_21,VGND,li1,12.6500,103.3600,0.000007
FILLER_36_18,VGND,li1,11.7300,103.3600,0.000007
FILLER_36_15,VGND,li1,10.3500,103.3600,0.000007
FILLER_36_12,VGND,li1,8.9700,103.3600,0.000007
FILLER_36_9,VGND,li1,7.5900,103.3600,0.000007
FILLER_36_6,VGND,li1,6.2100,103.3600,0.000007
FILLER_36_3,VGND,li1,4.8300,103.3600,0.000007
FILLER_35_358,VGND,li1,168.1300,103.3600,0.002350
FILLER_35_316,VGND,li1,148.3500,103.3600,0.001473
FILLER_35_291,VGND,li1,137.0800,103.3600,0.000692
FILLER_35_281,VGND,li1,132.4800,103.3600,0.000643
FILLER_35_274,VGND,li1,129.2600,103.3600,0.000605
FILLER_35_271,VGND,li1,128.1100,103.3600,0.000567
FILLER_35_268,VGND,li1,126.7300,103.3600,0.000567
FILLER_35_265,VGND,li1,125.3500,103.3600,0.000525
FILLER_35_262,VGND,li1,123.9700,103.3600,0.000525
FILLER_35_259,VGND,li1,122.5900,103.3600,0.000483
FILLER_35_256,VGND,li1,121.2100,103.3600,0.000483
FILLER_35_253,VGND,li1,119.8300,103.3600,0.000449
FILLER_35_250,VGND,li1,118.4500,103.3600,0.000421
FILLER_35_247,VGND,li1,117.0700,103.3600,0.000421
FILLER_35_244,VGND,li1,115.6900,103.3600,0.000392
FILLER_35_241,VGND,li1,114.3100,103.3600,0.000357
FILLER_35_238,VGND,li1,112.9300,103.3600,0.000357
FILLER_35_235,VGND,li1,111.5500,103.3600,0.000328
FILLER_35_225,VGND,li1,106.9500,103.3600,0.000248
FILLER_35_222,VGND,li1,105.3400,103.3600,0.000218
FILLER_35_219,VGND,li1,104.1900,103.3600,0.000218
FILLER_35_216,VGND,li1,102.8100,103.3600,0.000174
FILLER_35_213,VGND,li1,101.4300,103.3600,0.000174
FILLER_35_210,VGND,li1,100.0500,103.3600,0.000137
FILLER_35_207,VGND,li1,98.6700,103.3600,0.000132
FILLER_35_204,VGND,li1,97.2900,103.3600,0.000132
FILLER_35_201,VGND,li1,95.9100,103.3600,0.000127
FILLER_35_198,VGND,li1,94.5300,103.3600,0.000122
FILLER_35_193,VGND,li1,92.0000,103.3600,0.000116
FILLER_35_190,VGND,li1,90.8500,103.3600,0.000116
FILLER_35_184,VGND,li1,87.6300,103.3600,0.000107
FILLER_35_181,VGND,li1,86.7100,103.3600,0.000102
FILLER_35_178,VGND,li1,85.3300,103.3600,0.000097
FILLER_35_175,VGND,li1,83.9500,103.3600,0.000097
FILLER_35_169,VGND,li1,81.1900,103.3600,0.000085
FILLER_35_166,VGND,li1,79.5800,103.3600,0.000085
FILLER_35_163,VGND,li1,78.4300,103.3600,0.000078
